Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,18-04-2007,Parma,Fiorentina,2,0,H
I1,18-04-2007,Reggina,Messina,3,1,H
I1,18-04-2007,Siena,Torino,1,0,H
I1,18-04-2007,Udinese,Sampdoria,1,0,H
I1,21-04-2007,Milan,Cagliari,3,1,H
I1,21-04-2007,Sampdoria,Messina,3,1,H
I1,22-04-2007,Atalanta,Roma,2,1,H
I1,22-04-2007,Chievo,Livorno,2,1,H
I1,22-04-2007,Empoli,Torino,0,0,D
I1,22-04-2007,Lazio,Fiorentina,0,1,A
I1,22-04-2007,Palermo,Parma,3,4,A
I1,22-04-2007,Reggina,Udinese,1,1,D
I1,22-04-2007,Siena,Inter,1,2,A
I1,28-04-2007,Fiorentina,Chievo,1,0,H
I1,28-04-2007,Torino,Milan,0,1,A
I1,29-04-2007,Ascoli,Reggina,2,3,A
I1,29-04-2007,Inter,Empoli,3,1,H
I1,29-04-2007,Livorno,Palermo,1,2,A
I1,29-04-2007,Messina,Atalanta,0,0,D
I1,29-04-2007,Parma,Cagliari,2,1,H
I1,29-04-2007,Roma,Lazio,0,0,D
I1,29-04-2007,Siena,Sampdoria,0,2,A
I1,29-04-2007,Udinese,Catania,0,1,A
I1,02-05-2007,Catania,Ascoli,3,3,D
I1,06-05-2007,Atalanta,Siena,3,1,H
I1,06-05-2007,Cagliari,Udinese,2,1,H
I1,06-05-2007,Chievo,Parma,1,0,H
I1,06-05-2007,Empoli,Catania,2,1,H
I1,06-05-2007,Lazio,Livorno,1,0,H
I1,06-05-2007,Messina,Inter,0,1,A
I1,06-05-2007,Milan,Fiorentina,0,0,D
I1,06-05-2007,Palermo,Roma,1,2,A
I1,06-05-2007,Sampdoria,Reggina,0,0,D
I1,06-05-2007,Torino,Ascoli,1,0,H
I1,13-05-2007,Ascoli,Palermo,3,2,H
I1,13-05-2007,Catania,Milan,1,1,D
I1,13-05-2007,Fiorentina,Cagliari,1,0,H
I1,13-05-2007,Inter,Lazio,4,3,H
I1,13-05-2007,Livorno,Sampdoria,1,0,H
I1,13-05-2007,Parma,Messina,4,1,H
I1,13-05-2007,Reggina,Chievo,1,1,D
I1,13-05-2007,Roma,Torino,0,1,A
I1,13-05-2007,Siena,Empoli,2,0,H
I1,13-05-2007,Udinese,Atalanta,2,3,A
I1,19-05-2007,Milan,Udinese,2,3,A
I1,20-05-2007,Atalanta,Inter,1,1,D
I1,20-05-2007,Cagliari,Roma,3,2,H
I1,20-05-2007,Chievo,Ascoli,1,0,H
I1,20-05-2007,Empoli,Reggina,3,3,D
I1,20-05-2007,Lazio,Parma,0,0,D
I1,20-05-2007,Messina,Fiorentina,2,2,D
I1,20-05-2007,Palermo,Siena,2,1,H
I1,20-05-2007,Sampdoria,Catania,1,0,H
I1,20-05-2007,Torino,Livorno,0,0,D
I1,27-05-2007,Ascoli,Cagliari,2,1,H
I1,27-05-2007,Catania,Chievo,2,0,H
I1,27-05-2007,Fiorentina,Sampdoria,5,1,H
I1,27-05-2007,Inter,Torino,3,0,H
I1,27-05-2007,Livorno,Atalanta,4,2,H
I1,27-05-2007,Parma,Empoli,3,1,H
I1,27-05-2007,Reggina,Milan,2,0,H
I1,27-05-2007,Roma,Messina,4,3,H
I1,27-05-2007,Siena,Lazio,2,1,H
I1,27-05-2007,Udinese,Palermo,1,2,A
I1,25-08-2007,Juventus,Livorno,5,1,H
I1,25-08-2007,Lazio,Torino,2,2,D
I1,26-08-2007,Fiorentina,Empoli,3,1,H
I1,26-08-2007,Genoa,Milan,0,3,A
I1,26-08-2007,Inter,Udinese,1,1,D
I1,26-08-2007,Napoli,Cagliari,0,2,A
I1,26-08-2007,Palermo,Roma,0,2,A
I1,26-08-2007,Parma,Catania,2,2,D
I1,26-08-2007,Reggina,Atalanta,1,1,D
I1,26-08-2007,Siena,Sampdoria,1,2,A
I1,01-09-2007,Empoli,Inter,0,2,A
I1,02-09-2007,Atalanta,Parma,2,0,H
I1,02-09-2007,Cagliari,Juventus,2,3,A
I1,02-09-2007,Catania,Genoa,0,0,D
I1,02-09-2007,Livorno,Palermo,2,4,A
I1,02-09-2007,Roma,Siena,3,0,H
I1,02-09-2007,Sampdoria,Lazio,0,0,D
I1,02-09-2007,Torino,Reggina,2,2,D
I1,02-09-2007,Udinese,Napoli,0,5,A
I1,03-09-2007,Milan,Fiorentina,1,1,D
I1,15-09-2007,Lazio,Empoli,0,0,D
I1,15-09-2007,Siena,Milan,1,1,D
I1,16-09-2007,Fiorentina,Atalanta,2,2,D
I1,16-09-2007,Genoa,Livorno,1,1,D
I1,16-09-2007,Inter,Catania,2,0,H
I1,16-09-2007,Juventus,Udinese,0,1,A
I1,16-09-2007,Napoli,Sampdoria,2,0,H
I1,16-09-2007,Palermo,Torino,1,1,D
I1,16-09-2007,Parma,Cagliari,1,1,D
I1,16-09-2007,Reggina,Roma,0,2,A
I1,22-09-2007,Milan,Parma,1,1,D
I1,22-09-2007,Udinese,Reggina,2,0,H
I1,23-09-2007,Atalanta,Lazio,2,1,H
I1,23-09-2007,Cagliari,Palermo,0,1,A
I1,23-09-2007,Catania,Fiorentina,0,1,A
I1,23-09-2007,Empoli,Napoli,0,0,D
I1,23-09-2007,Livorno,Inter,2,2,D
I1,23-09-2007,Roma,Juventus,2,2,D
I1,23-09-2007,Sampdoria,Genoa,0,0,D
I1,23-09-2007,Torino,Siena,1,1,D
I1,26-09-2007,Catania,Empoli,1,0,H
I1,26-09-2007,Fiorentina,Roma,2,2,D
I1,26-09-2007,Genoa,Udinese,3,2,H
I1,26-09-2007,Inter,Sampdoria,3,0,H
I1,26-09-2007,Juventus,Reggina,4,0,H
I1,26-09-2007,Lazio,Cagliari,3,1,H
I1,26-09-2007,Napoli,Livorno,1,0,H
I1,26-09-2007,Palermo,Milan,2,1,H
I1,26-09-2007,Parma,Torino,2,0,H
I1,26-09-2007,Siena,Atalanta,1,1,D
I1,29-09-2007,Livorno,Fiorentina,0,3,A
I1,29-09-2007,Roma,Inter,1,4,A
I1,30-09-2007,Cagliari,Siena,1,0,H
I1,30-09-2007,Empoli,Palermo,3,1,H
I1,30-09-2007,Milan,Catania,1,1,D
I1,30-09-2007,Napoli,Genoa,1,2,A
I1,30-09-2007,Reggina,Lazio,1,1,D
I1,30-09-2007,Sampdoria,Atalanta,3,0,H
I1,30-09-2007,Torino,Juventus,0,1,A
I1,30-09-2007,Udinese,Parma,2,1,H
I1,06-10-2007,Atalanta,Udinese,0,0,D
I1,06-10-2007,Inter,Napoli,2,1,H
I1,07-10-2007,Catania,Livorno,1,0,H
I1,07-10-2007,Fiorentina,Juventus,1,1,D
I1,07-10-2007,Genoa,Cagliari,2,0,H
I1,07-10-2007,Lazio,Milan,1,5,A
I1,07-10-2007,Palermo,Reggina,1,1,D
I1,07-10-2007,Parma,Roma,0,3,A
I1,07-10-2007,Siena,Empoli,3,0,H
I1,07-10-2007,Torino,Sampdoria,1,0,H
I1,20-10-2007,Reggina,Inter,0,1,A
I1,20-10-2007,Roma,Napoli,4,4,D
I1,21-10-2007,Atalanta,Torino,2,2,D
I1,21-10-2007,Cagliari,Catania,1,1,D
I1,21-10-2007,Fiorentina,Siena,3,0,H
I1,21-10-2007,Juventus,Genoa,1,0,H
I1,21-10-2007,Livorno,Lazio,0,1,A
I1,21-10-2007,Milan,Empoli,0,1,A
I1,21-10-2007,Sampdoria,Parma,3,0,H
I1,21-10-2007,Udinese,Palermo,1,1,D
I1,27-10-2007,Napoli,Juventus,3,1,H
I1,27-10-2007,Torino,Cagliari,2,0,H
I1,28-10-2007,Catania,Sampdoria,2,0,H
I1,28-10-2007,Empoli,Atalanta,0,1,A
I1,28-10-2007,Genoa,Fiorentina,0,0,D
I1,28-10-2007,Lazio,Udinese,0,1,A
I1,28-10-2007,Milan,Roma,0,1,A
I1,28-10-2007,Palermo,Inter,0,0,D
I1,28-10-2007,Parma,Livorno,3,2,H
I1,28-10-2007,Siena,Reggina,0,0,D
I1,31-10-2007,Atalanta,Cagliari,2,2,D
I1,31-10-2007,Fiorentina,Napoli,1,0,H
I1,31-10-2007,Inter,Genoa,4,1,H
I1,31-10-2007,Juventus,Empoli,3,0,H
I1,31-10-2007,Palermo,Parma,1,1,D
I1,31-10-2007,Reggina,Livorno,1,3,A
I1,31-10-2007,Roma,Lazio,3,2,H
I1,31-10-2007,Sampdoria,Milan,0,5,A
I1,31-10-2007,Siena,Catania,1,1,D
I1,31-10-2007,Udinese,Torino,2,1,H
I1,03-11-2007,Lazio,Fiorentina,0,1,A
I1,03-11-2007,Milan,Torino,0,0,D
I1,04-11-2007,Cagliari,Sampdoria,0,3,A
I1,04-11-2007,Catania,Atalanta,1,2,A
I1,04-11-2007,Empoli,Roma,2,2,D
I1,04-11-2007,Genoa,Palermo,3,3,D
I1,04-11-2007,Juventus,Inter,1,1,D
I1,04-11-2007,Livorno,Udinese,0,0,D
I1,04-11-2007,Napoli,Reggina,1,1,D
I1,04-11-2007,Parma,Siena,2,2,D
I1,10-11-2007,Palermo,Napoli,2,1,H
I1,10-11-2007,Sampdoria,Empoli,3,0,H
I1,11-11-2007,Fiorentina,Udinese,1,2,A
I1,11-11-2007,Parma,Juventus,2,2,D
I1,11-11-2007,Reggina,Genoa,2,0,H
I1,11-11-2007,Siena,Livorno,2,3,A
I1,11-11-2007,Torino,Catania,1,1,D
I1,24-11-2007,Genoa,Roma,0,1,A
I1,24-11-2007,Inter,Atalanta,2,1,H
I1,25-11-2007,Cagliari,Milan,1,2,A
I1,25-11-2007,Empoli,Torino,0,0,D
I1,25-11-2007,Juventus,Palermo,5,0,H
I1,25-11-2007,Lazio,Parma,1,0,H
I1,25-11-2007,Livorno,Sampdoria,3,1,H
I1,25-11-2007,Napoli,Catania,2,0,H
I1,25-11-2007,Reggina,Fiorentina,0,0,D
I1,25-11-2007,Udinese,Siena,2,0,H
I1,01-12-2007,Milan,Juventus,0,0,D
I1,01-12-2007,Sampdoria,Reggina,3,0,H
I1,02-12-2007,Atalanta,Napoli,5,1,H
I1,02-12-2007,Cagliari,Livorno,0,0,D
I1,02-12-2007,Catania,Palermo,3,1,H
I1,02-12-2007,Fiorentina,Inter,0,2,A
I1,02-12-2007,Parma,Empoli,1,0,H
I1,02-12-2007,Roma,Udinese,2,1,H
I1,02-12-2007,Siena,Lazio,1,1,D
I1,02-12-2007,Torino,Genoa,1,1,D
I1,05-12-2007,Inter,Lazio,3,0,H
I1,05-12-2007,Roma,Cagliari,2,0,H
I1,08-12-2007,Lazio,Catania,2,0,H
I1,08-12-2007,Palermo,Fiorentina,2,0,H
I1,09-12-2007,Empoli,Cagliari,4,1,H
I1,09-12-2007,Genoa,Siena,1,3,A
I1,09-12-2007,Inter,Torino,4,0,H
I1,09-12-2007,Juventus,Atalanta,1,0,H
I1,09-12-2007,Livorno,Roma,1,1,D
I1,09-12-2007,Napoli,Parma,1,0,H
I1,09-12-2007,Udinese,Sampdoria,3,2,H
I1,15-12-2007,Catania,Udinese,2,0,H
I1,15-12-2007,Lazio,Juventus,2,3,A
I1,16-12-2007,Atalanta,Palermo,1,3,A
I1,16-12-2007,Cagliari,Inter,0,2,A
I1,16-12-2007,Empoli,Genoa,1,1,D
I1,16-12-2007,Parma,Reggina,3,0,H
I1,16-12-2007,Sampdoria,Fiorentina,2,2,D
I1,16-12-2007,Siena,Napoli,1,1,D
I1,16-12-2007,Torino,Roma,0,0,D
I1,22-12-2007,Genoa,Parma,1,0,H
I1,22-12-2007,Roma,Sampdoria,2,0,H
I1,23-12-2007,Fiorentina,Cagliari,5,1,H
I1,23-12-2007,Inter,Milan,2,1,H
I1,23-12-2007,Juventus,Siena,2,0,H
I1,23-12-2007,Livorno,Atalanta,1,1,D
I1,23-12-2007,Napoli,Torino,1,1,D
I1,23-12-2007,Palermo,Lazio,2,2,D
I1,23-12-2007,Reggina,Catania,3,1,H
I1,23-12-2007,Udinese,Empoli,2,2,D
I1,12-01-2008,Catania,Juventus,1,1,D
I1,12-01-2008,Empoli,Reggina,1,1,D
I1,13-01-2008,Atalanta,Roma,1,2,A
I1,13-01-2008,Cagliari,Udinese,0,1,A
I1,13-01-2008,Lazio,Genoa,1,2,A
I1,13-01-2008,Milan,Napoli,5,2,H
I1,13-01-2008,Parma,Fiorentina,1,2,A
I1,13-01-2008,Sampdoria,Palermo,3,0,H
I1,13-01-2008,Siena,Inter,2,3,A
I1,13-01-2008,Torino,Livorno,1,2,A
I1,19-01-2008,Fiorentina,Torino,2,1,H
I1,19-01-2008,Genoa,Atalanta,2,1,H
I1,20-01-2008,Inter,Parma,3,2,H
I1,20-01-2008,Juventus,Sampdoria,0,0,D
I1,20-01-2008,Livorno,Empoli,1,0,H
I1,20-01-2008,Napoli,Lazio,2,2,D
I1,20-01-2008,Palermo,Siena,2,3,A
I1,20-01-2008,Reggina,Cagliari,2,0,H
I1,20-01-2008,Roma,Catania,2,0,H
I1,20-01-2008,Udinese,Milan,0,1,A
I1,23-01-2008,Atalanta,Milan,2,1,H
I1,26-01-2008,Roma,Palermo,1,0,H
I1,26-01-2008,Sampdoria,Siena,1,0,H
I1,27-01-2008,Atalanta,Reggina,2,2,D
I1,27-01-2008,Cagliari,Napoli,2,1,H
I1,27-01-2008,Catania,Parma,0,0,D
I1,27-01-2008,Empoli,Fiorentina,0,2,A
I1,27-01-2008,Livorno,Juventus,1,3,A
I1,27-01-2008,Milan,Genoa,2,0,H
I1,27-01-2008,Torino,Lazio,0,0,D
I1,27-01-2008,Udinese,Inter,0,0,D
I1,30-01-2008,Reggina,Milan,0,1,A
I1,02-02-2008,Napoli,Udinese,3,1,H
I1,02-02-2008,Palermo,Livorno,1,0,H
I1,03-02-2008,Fiorentina,Milan,0,1,A
I1,03-02-2008,Genoa,Catania,2,1,H
I1,03-02-2008,Inter,Empoli,1,0,H
I1,03-02-2008,Juventus,Cagliari,1,1,D
I1,03-02-2008,Lazio,Sampdoria,2,1,H
I1,03-02-2008,Parma,Atalanta,2,3,A
I1,03-02-2008,Reggina,Torino,1,3,A
I1,03-02-2008,Siena,Roma,3,0,H
I1,09-02-2008,Atalanta,Fiorentina,2,2,D
I1,09-02-2008,Roma,Reggina,2,0,H
I1,10-02-2008,Cagliari,Parma,1,1,D
I1,10-02-2008,Catania,Inter,0,2,A
I1,10-02-2008,Empoli,Lazio,1,0,H
I1,10-02-2008,Livorno,Genoa,1,1,D
I1,10-02-2008,Milan,Siena,1,0,H
I1,10-02-2008,Sampdoria,Napoli,2,0,H
I1,10-02-2008,Torino,Palermo,3,1,H
I1,10-02-2008,Udinese,Juventus,1,2,A
I1,13-02-2008,Milan,Livorno,1,1,D
I1,16-02-2008,Inter,Livorno,2,0,H
I1,16-02-2008,Juventus,Roma,1,0,H
I1,16-02-2008,Parma,Milan,0,0,D
I1,17-02-2008,Fiorentina,Catania,2,1,H
I1,17-02-2008,Genoa,Sampdoria,0,1,A
I1,17-02-2008,Lazio,Atalanta,3,0,H
I1,17-02-2008,Napoli,Empoli,1,3,A
I1,17-02-2008,Palermo,Cagliari,2,1,H
I1,17-02-2008,Reggina,Udinese,1,3,A
I1,17-02-2008,Siena,Torino,0,0,D
I1,23-02-2008,Reggina,Juventus,2,1,H
I1,23-02-2008,Torino,Parma,4,4,D
I1,24-02-2008,Atalanta,Siena,2,2,D
I1,24-02-2008,Cagliari,Lazio,1,0,H
I1,24-02-2008,Empoli,Catania,2,0,H
I1,24-02-2008,Livorno,Napoli,1,2,A
I1,24-02-2008,Milan,Palermo,2,1,H
I1,24-02-2008,Roma,Fiorentina,1,0,H
I1,24-02-2008,Sampdoria,Inter,1,1,D
I1,24-02-2008,Udinese,Genoa,3,5,A
I1,26-02-2008,Juventus,Torino,0,0,D
I1,27-02-2008,Atalanta,Sampdoria,4,1,H
I1,27-02-2008,Catania,Milan,1,1,D
I1,27-02-2008,Fiorentina,Livorno,1,0,H
I1,27-02-2008,Genoa,Napoli,2,0,H
I1,27-02-2008,Inter,Roma,1,1,D
I1,27-02-2008,Lazio,Reggina,1,0,H
I1,27-02-2008,Palermo,Empoli,2,0,H
I1,27-02-2008,Parma,Udinese,2,0,H
I1,27-02-2008,Siena,Cagliari,1,0,H
I1,01-03-2008,Milan,Lazio,1,1,D
I1,01-03-2008,Roma,Parma,4,0,H
I1,02-03-2008,Cagliari,Genoa,2,1,H
I1,02-03-2008,Empoli,Siena,0,2,A
I1,02-03-2008,Juventus,Fiorentina,2,3,A
I1,02-03-2008,Livorno,Catania,1,0,H
I1,02-03-2008,Napoli,Inter,1,0,H
I1,02-03-2008,Reggina,Palermo,0,0,D
I1,02-03-2008,Sampdoria,Torino,2,2,D
I1,02-03-2008,Udinese,Atalanta,2,0,H
I1,08-03-2008,Inter,Reggina,2,0,H
I1,08-03-2008,Palermo,Udinese,1,1,D
I1,09-03-2008,Catania,Cagliari,2,1,H
I1,09-03-2008,Empoli,Milan,1,3,A
I1,09-03-2008,Genoa,Juventus,0,2,A
I1,09-03-2008,Lazio,Livorno,2,0,H
I1,09-03-2008,Napoli,Roma,0,2,A
I1,09-03-2008,Parma,Sampdoria,1,2,A
I1,09-03-2008,Siena,Fiorentina,1,0,H
I1,09-03-2008,Torino,Atalanta,1,0,H
I1,15-03-2008,Roma,Milan,2,1,H
I1,15-03-2008,Udinese,Lazio,2,2,D
I1,16-03-2008,Atalanta,Empoli,4,1,H
I1,16-03-2008,Cagliari,Torino,3,0,H
I1,16-03-2008,Fiorentina,Genoa,3,1,H
I1,16-03-2008,Inter,Palermo,2,1,H
I1,16-03-2008,Juventus,Napoli,1,0,H
I1,16-03-2008,Livorno,Parma,1,1,D
I1,16-03-2008,Reggina,Siena,4,0,H
I1,16-03-2008,Sampdoria,Catania,3,1,H
I1,19-03-2008,Cagliari,Atalanta,1,0,H
I1,19-03-2008,Catania,Siena,0,0,D
I1,19-03-2008,Empoli,Juventus,0,0,D
I1,19-03-2008,Genoa,Inter,1,1,D
I1,19-03-2008,Lazio,Roma,3,2,H
I1,19-03-2008,Livorno,Reggina,1,1,D
I1,19-03-2008,Milan,Sampdoria,1,2,A
I1,19-03-2008,Napoli,Fiorentina,2,0,H
I1,19-03-2008,Parma,Palermo,2,1,H
I1,19-03-2008,Torino,Udinese,0,1,A
I1,22-03-2008,Atalanta,Catania,0,0,D
I1,22-03-2008,Fiorentina,Lazio,1,0,H
I1,22-03-2008,Inter,Juventus,1,2,A
I1,22-03-2008,Palermo,Genoa,2,3,A
I1,22-03-2008,Reggina,Napoli,1,1,D
I1,22-03-2008,Roma,Empoli,2,1,H
I1,22-03-2008,Sampdoria,Cagliari,1,1,D
I1,22-03-2008,Siena,Parma,2,0,H
I1,22-03-2008,Torino,Milan,0,1,A
I1,22-03-2008,Udinese,Livorno,2,0,H
I1,29-03-2008,Cagliari,Roma,1,1,D
I1,29-03-2008,Lazio,Inter,1,1,D
I1,30-03-2008,Catania,Torino,1,2,A
I1,30-03-2008,Empoli,Sampdoria,0,2,A
I1,30-03-2008,Genoa,Reggina,2,0,H
I1,30-03-2008,Livorno,Siena,0,0,D
I1,30-03-2008,Milan,Atalanta,1,2,A
I1,30-03-2008,Napoli,Palermo,1,0,H
I1,30-03-2008,Udinese,Fiorentina,3,1,H
I1,05-04-2008,Milan,Cagliari,3,1,H
I1,05-04-2008,Roma,Genoa,3,2,H
I1,06-04-2008,Atalanta,Inter,0,2,A
I1,06-04-2008,Catania,Napoli,3,0,H
I1,06-04-2008,Fiorentina,Reggina,2,0,H
I1,06-04-2008,Palermo,Juventus,3,2,H
I1,06-04-2008,Parma,Lazio,2,2,D
I1,06-04-2008,Sampdoria,Livorno,2,0,H
I1,06-04-2008,Siena,Udinese,1,1,D
I1,06-04-2008,Torino,Empoli,0,1,A
I1,12-04-2008,Juventus,Milan,3,2,H
I1,12-04-2008,Palermo,Catania,1,0,H
I1,13-04-2008,Empoli,Parma,1,1,D
I1,13-04-2008,Genoa,Torino,3,0,H
I1,13-04-2008,Inter,Fiorentina,2,0,H
I1,13-04-2008,Lazio,Siena,1,1,D
I1,13-04-2008,Livorno,Cagliari,1,2,A
I1,13-04-2008,Napoli,Atalanta,2,0,H
I1,13-04-2008,Reggina,Sampdoria,1,0,H
I1,13-04-2008,Udinese,Roma,1,3,A
I1,16-04-2008,Juventus,Parma,3,0,H
I1,19-04-2008,Fiorentina,Palermo,1,0,H
I1,19-04-2008,Roma,Livorno,1,1,D
I1,20-04-2008,Atalanta,Juventus,0,4,A
I1,20-04-2008,Cagliari,Empoli,2,0,H
I1,20-04-2008,Catania,Lazio,1,0,H
I1,20-04-2008,Milan,Reggina,5,1,H
I1,20-04-2008,Parma,Napoli,1,2,A
I1,20-04-2008,Sampdoria,Udinese,3,0,H
I1,20-04-2008,Siena,Genoa,0,1,A
I1,20-04-2008,Torino,Inter,0,1,A
I1,27-04-2008,Fiorentina,Sampdoria,2,2,D
I1,27-04-2008,Genoa,Empoli,0,1,A
I1,27-04-2008,Inter,Cagliari,2,1,H
I1,27-04-2008,Juventus,Lazio,5,2,H
I1,27-04-2008,Livorno,Milan,1,4,A
I1,27-04-2008,Napoli,Siena,0,0,D
I1,27-04-2008,Palermo,Atalanta,0,0,D
I1,27-04-2008,Reggina,Parma,2,1,H
I1,27-04-2008,Roma,Torino,4,1,H
I1,27-04-2008,Udinese,Catania,2,1,H
I1,04-05-2008,Atalanta,Livorno,3,2,H
I1,04-05-2008,Cagliari,Fiorentina,2,1,H
I1,04-05-2008,Catania,Reggina,1,2,A
I1,04-05-2008,Empoli,Udinese,0,1,A
I1,04-05-2008,Lazio,Palermo,1,2,A
I1,04-05-2008,Milan,Inter,2,1,H
I1,04-05-2008,Parma,Genoa,1,0,H
I1,04-05-2008,Sampdoria,Roma,0,3,A
I1,04-05-2008,Siena,Juventus,1,0,H
I1,04-05-2008,Torino,Napoli,2,1,H
I1,11-05-2008,Fiorentina,Parma,3,1,H
I1,11-05-2008,Genoa,Lazio,0,2,A
I1,11-05-2008,Inter,Siena,2,2,D
I1,11-05-2008,Juventus,Catania,1,1,D
I1,11-05-2008,Livorno,Torino,0,1,A
I1,11-05-2008,Napoli,Milan,3,1,H
I1,11-05-2008,Palermo,Sampdoria,0,2,A
I1,11-05-2008,Reggina,Empoli,2,0,H
I1,11-05-2008,Roma,Atalanta,2,1,H
I1,11-05-2008,Udinese,Cagliari,0,2,A
I1,17-05-2008,Sampdoria,Juventus,3,3,D
I1,18-05-2008,Atalanta,Genoa,2,0,H
I1,18-05-2008,Cagliari,Reggina,2,2,D
I1,18-05-2008,Catania,Roma,1,1,D
I1,18-05-2008,Empoli,Livorno,2,1,H
I1,18-05-2008,Lazio,Napoli,2,1,H
I1,18-05-2008,Milan,Udinese,4,1,H
I1,18-05-2008,Parma,Inter,0,2,A
I1,18-05-2008,Siena,Palermo,2,2,D
I1,18-05-2008,Torino,Fiorentina,0,1,A
I1,30-08-2008,Sampdoria,Inter,1,1,D
I1,30-08-2008,Udinese,Palermo,3,1,H
I1,31-08-2008,Atalanta,Siena,1,0,H
I1,31-08-2008,Cagliari,Lazio,1,4,A
I1,31-08-2008,Catania,Genoa,1,0,H
I1,31-08-2008,Chievo,Reggina,2,1,H
I1,31-08-2008,Fiorentina,Juventus,1,1,D
I1,31-08-2008,Milan,Bologna,1,2,A
I1,31-08-2008,Roma,Napoli,1,1,D
I1,31-08-2008,Torino,Lecce,3,0,H
I1,13-09-2008,Inter,Catania,2,1,H
I1,13-09-2008,Palermo,Roma,3,1,H
I1,14-09-2008,Bologna,Atalanta,0,1,A
I1,14-09-2008,Genoa,Milan,2,0,H
I1,14-09-2008,Juventus,Udinese,1,0,H
I1,14-09-2008,Lazio,Sampdoria,2,0,H
I1,14-09-2008,Lecce,Chievo,2,0,H
I1,14-09-2008,Napoli,Fiorentina,2,1,H
I1,14-09-2008,Reggina,Torino,1,1,D
I1,14-09-2008,Siena,Cagliari,2,0,H
I1,20-09-2008,Catania,Atalanta,1,0,H
I1,20-09-2008,Roma,Reggina,3,0,H
I1,21-09-2008,Cagliari,Juventus,0,1,A
I1,21-09-2008,Fiorentina,Bologna,1,0,H
I1,21-09-2008,Lecce,Siena,1,1,D
I1,21-09-2008,Milan,Lazio,4,1,H
I1,21-09-2008,Palermo,Genoa,2,1,H
I1,21-09-2008,Sampdoria,Chievo,1,1,D
I1,21-09-2008,Torino,Inter,1,3,A
I1,21-09-2008,Udinese,Napoli,0,0,D
I1,24-09-2008,Atalanta,Cagliari,1,0,H
I1,24-09-2008,Bologna,Udinese,0,3,A
I1,24-09-2008,Chievo,Torino,1,1,D
I1,24-09-2008,Genoa,Roma,3,1,H
I1,24-09-2008,Inter,Lecce,1,0,H
I1,24-09-2008,Juventus,Catania,1,1,D
I1,24-09-2008,Lazio,Fiorentina,3,0,H
I1,24-09-2008,Napoli,Palermo,2,1,H
I1,24-09-2008,Reggina,Milan,1,2,A
I1,24-09-2008,Siena,Sampdoria,0,0,D
I1,27-09-2008,Fiorentina,Genoa,1,0,H
I1,27-09-2008,Sampdoria,Juventus,0,0,D
I1,28-09-2008,Bologna,Napoli,0,1,A
I1,28-09-2008,Catania,Chievo,1,0,H
I1,28-09-2008,Lecce,Cagliari,2,0,H
I1,28-09-2008,Milan,Inter,1,0,H
I1,28-09-2008,Palermo,Reggina,1,0,H
I1,28-09-2008,Roma,Atalanta,2,0,H
I1,28-09-2008,Torino,Lazio,1,3,A
I1,28-09-2008,Udinese,Siena,2,1,H
I1,04-10-2008,Inter,Bologna,2,1,H
I1,04-10-2008,Lazio,Lecce,1,1,D
I1,05-10-2008,Atalanta,Sampdoria,4,2,H
I1,05-10-2008,Cagliari,Milan,0,0,D
I1,05-10-2008,Chievo,Fiorentina,0,2,A
I1,05-10-2008,Genoa,Napoli,3,2,H
I1,05-10-2008,Juventus,Palermo,1,2,A
I1,05-10-2008,Reggina,Catania,1,1,D
I1,05-10-2008,Siena,Roma,1,0,H
I1,05-10-2008,Udinese,Torino,2,0,H
I1,18-10-2008,Fiorentina,Reggina,3,0,H
I1,18-10-2008,Napoli,Juventus,2,1,H
I1,19-10-2008,Bologna,Lazio,3,1,H
I1,19-10-2008,Catania,Palermo,2,0,H
I1,19-10-2008,Chievo,Atalanta,1,1,D
I1,19-10-2008,Genoa,Siena,1,0,H
I1,19-10-2008,Lecce,Udinese,2,2,D
I1,19-10-2008,Milan,Sampdoria,3,0,H
I1,19-10-2008,Roma,Inter,0,4,A
I1,19-10-2008,Torino,Cagliari,0,1,A
I1,25-10-2008,Juventus,Torino,1,0,H
I1,25-10-2008,Siena,Catania,1,1,D
I1,26-10-2008,Atalanta,Milan,0,1,A
I1,26-10-2008,Cagliari,Chievo,2,0,H
I1,26-10-2008,Inter,Genoa,0,0,D
I1,26-10-2008,Lazio,Napoli,0,1,A
I1,26-10-2008,Palermo,Fiorentina,1,3,A
I1,26-10-2008,Reggina,Lecce,2,0,H
I1,26-10-2008,Sampdoria,Bologna,2,0,H
I1,26-10-2008,Udinese,Roma,3,1,H
I1,29-10-2008,Bologna,Juventus,1,2,A
I1,29-10-2008,Catania,Udinese,0,2,A
I1,29-10-2008,Chievo,Lazio,1,2,A
I1,29-10-2008,Fiorentina,Inter,0,0,D
I1,29-10-2008,Genoa,Cagliari,2,1,H
I1,29-10-2008,Lecce,Palermo,1,1,D
I1,29-10-2008,Milan,Siena,2,1,H
I1,29-10-2008,Napoli,Reggina,3,0,H
I1,29-10-2008,Torino,Atalanta,2,1,H
I1,01-11-2008,Juventus,Roma,2,0,H
I1,01-11-2008,Reggina,Inter,2,3,A
I1,02-11-2008,Atalanta,Lecce,0,0,D
I1,02-11-2008,Cagliari,Bologna,5,1,H
I1,02-11-2008,Lazio,Catania,1,0,H
